No,Tahun,Daerah,ID,CHT-A,CHT-R,KFD,IKFD,Kode Kategori,Kode Kategori
1661,2020,Kab. Tapanuli Selatan,990214,148292000,,,,,
1662,2020,Kab. Tapanuli Tengah,990167,148292000,,,,,
1663,2020,Kab. Tapanuli Utara,990200,1013094000,,,,,
1664,2020,Kab. Toba Samosir,941922,148292000,,,,,
1665,2020,Kota Binjai,990260,148292000,,,,,
1666,2020,Kota Medan,990242,300073000,,,,,
1667,2020,Kota Pematang Siantar,990277,3703606000,,,,,
1668,2020,Kota Sibolga,990298,148292000,,,,,
1669,2020,Kota Tanjung Balai,990281,148292000,,,,,
1670,2020,Kota Tebing Tinggi,990256,148292000,,,,,
1671,2020,Kota Padang Sidempuan,994690,148292000,,,,,
1672,2020,Kab. Pakpak Bharat,998147,154584000,,,,,
1673,2020,Kab. Nias Selatan,998130,148292000,,,,,
1674,2020,Kab. Humbang Hasundutan,998151,358190000,,,,,
1675,2020,Kab. Serdang Bedagai,987418,148292000,,,,,
1676,2020,Kab. Samosir,987528,148292000,,,,,
1677,2020,Kab. Batu Bara,963333,148292000,,,,,
1678,2020,Kab. Padang Lawas,975013,201501000,,,,,
1679,2020,Kab. Padang Lawas Utara,975163,148292000,,,,,
1680,2020,Kab. Labuhanbatu Selatan,977267,148292000,,,,,
1681,2020,Kab. Labuhanbatu Utara,977117,148292000,,,,,
1682,2020,Kab. Nias Utara,978536,148292000,,,,,
1683,2020,Kab. Nias Barat,978397,148292000,,,,,
1684,2020,Kota Gunungsitoli,978401,148292000,,,,,
1685,2020,Provinsi Sumatera Barat,990303,1419661000,,,,,
1686,2020,Kab. Limapuluh Kota,990331,888847000,,,,,
1687,2020,Kab. Agam,990310,437314000,,,,,
1688,2020,Kab. Kepulauan Mentawai,980060,78870000,,,,,
1689,2020,Kab. Padang Pariaman,990352,78870000,,,,,
1690,2020,Kab. Pasaman,990324,78870000,,,,,
1691,2020,Kab. Pesisir Selatan,990366,78870000,,,,,
1692,2020,Kab. Sijunjung,990387,78870000,,,,,
1693,2020,Kab. Solok,990345,243644000,,,,,
1694,2020,Kab. Tanah Datar,990370,403955000,,,,,
1695,2020,Kota Bukit tinggi,990391,78870000,,,,,
1696,2020,Kota Padang Panjang,990409,78870000,,,,,
1697,2020,Kota Padang,990434,78870000,,,,,
1698,2020,Kota Payakumbuh,990441,78870000,,,,,
1699,2020,Kota Sawahlunto,990420,234592000,,,,,
1700,2020,Kota Solok,990413,78870000,,,,,
1701,2020,Kota Pariaman,997611,78870000,,,,,
1702,2020,Kab. Pasaman Barat,987595,78870000,,,,,
1703,2020,Kab. Dharmasraya,987574,78870000,,,,,
1704,2020,Kab. Solok Selatan,987581,78870000,,,,,
1705,2020,Provinsi Riau,990455,2668000,,,,,
1706,2020,Kab. Bengkalis,990476,243000,,,,,
1707,2020,Kab. Indragiri Hilir,990502,243000,,,,,
1708,2020,Kab. Indragiri Hulu,990497,243000,,,,,
1709,2020,Kab. Kampar,990462,243000,,,,,
1710,2020,Kab. Kuantan Singingi,980138,243000,,,,,
1711,2020,Kab. Pelalawan,980074,243000,,,,,
1712,2020,Kab. Rokan Hilir,980095,243000,,,,,
1713,2020,Kab. Rokan Hulu,980081,243000,,,,,
1714,2020,Kab. Siak,980100,243000,,,,,
1715,2020,Kota Dumai,980142,243000,,,,,
1716,2020,Kota Pekanbaru,990519,3560000,,,,,
1717,2020,Kab. Kepulauan Meranti,978417,243000,,,,,
1718,2020,Provinsi Jambi,990530,664470000,,,,,
1719,2020,Kab. Batanghari,990544,66447000,,,,,
1720,2020,Kab. Bungo,990565,66447000,,,,,
1721,2020,Kab. Kerinci,990586,614879000,,,,,
1722,2020,Kab. Merangin,990572,160686000,,,,,
1723,2020,Kab. Muaro Jambi,980184,66447000,,,,,
1724,2020,Kab. Sarolangun,980163,66447000,,,,,
1725,2020,Kab. Tanjung Jabung Barat,990551,66447000,,,,,
1726,2020,Kab. Tanjung Jabung Timur,980522,66447000,,,,,
1727,2020,Kab. Tebo,980170,66447000,,,,,
1728,2020,Kota Jambi,990590,66447000,,,,,
1729,2020,Kota Sungai Penuh,977562,243289000,,,,,
1730,2020,Provinsi Sumatera Selatan,990608,553203000,,,,,
1731,2020,Kab. Lahat,990661,34576000,,,,,
1732,2020,Kab. Musi Banyuasin,990633,34576000,,,,,
1733,2020,Kab. Musi Rawas,990675,34576000,,,,,
1734,2020,Kab. Muara Enim,990654,34576000,,,,,
1735,2020,Kab. Ogan Komering Ilir,990682,34576000,,,,,
1736,2020,Kab. Ogan Komering Ulu,990640,34576000,,,,,
1737,2020,Kota Palembang,990696,34576000,,,,,
1738,2020,Kota Prabumulih,994712,34576000,,,,,
1739,2020,Kota Pagar Alam,994729,34576000,,,,,
1740,2020,Kota Lubuk Linggau,994733,34576000,,,,,
1741,2020,Kab. Banyuasin,997557,34576000,,,,,
1742,2020,Kab. Ogan Ilir,987560,34576000,,,,,
1743,2020,Kab. OKU Timur,987549,79722000,,,,,
1744,2020,Kab. OKU Selatan,987553,692456000,,,,,
1745,2020,Kab. Empat Lawang,963342,34576000,,,,,
1746,2020,Kab. Penukal Abab Lematang Ilir,999011,34576000,,,,,
1747,2020,Kab. Musi Rawas Utara,999015,34576000,,,,,
1748,2020,Provinsi Bengkulu,990718,-,,,,,
1749,2020,Kab. Bengkulu Selatan,990739,-,,,,,
1750,2020,Kab. Bengkulu Utara,990722,-,,,,,
1751,2020,Kab. Rejang Lebong,990743,-,,,,,
1752,2020,Kota Bengkulu,990750,-,,,,,
1753,2020,Kab. Kaur,998215,-,,,,,
1754,2020,Kab. Seluma,998201,-,,,,,
1755,2020,Kab. Mukomuko,998503,-,,,,,
1756,2020,Kab. Lebong,987600,-,,,,,
1757,2020,Kab. Kepahiang,987617,-,,,,,
1758,2020,Kab. Bengkulu Tengah,977710,-,,,,,
1759,2020,Provinsi Lampung,990764,1845473000,,,,,
1760,2020,Kab. Lampung Barat,990807,1171108000,,,,,
1761,2020,Kab. Lampung Selatan,990771,139346000,,,,,
1762,2020,Kab. Lampung Tengah,990785,148801000,,,,,
1763,2020,Kab. Lampung Utara,990792,149628000,,,,,
1764,2020,Kab. Lampung Timur,980191,554984000,,,,,
1765,2020,Kab. Tanggamus,993351,307137000,,,,,
1766,2020,Kab. Tulang Bawang,993347,123032000,,,,,
1767,2020,Kab. Way Kanan,980206,142973000,,,,,
1768,2020,Kota Bandar Lampung,990811,574546000,,,,,
1769,2020,Kota Metro,980210,136610000,,,,,
1770,2020,Kab. Pesawaran,975311,227523000,,,,,
1771,2020,Kab. Pringsewu,978423,227027000,,,,,
1772,2020,Kab. Mesuji,978432,140848000,,,,,
1773,2020,Kab. Tulang Bawang Barat,978448,130667000,,,,,
1774,2020,Kab. Pesisir Barat,999003,131876000,,,,,
1775,2020,Provinsi DKI Jakarta,990828,146764000,,,,,
1776,2020,Provinsi Jawa Barat,990881,118051524000,,,,,
1777,2020,Kab. Bandung,991003,14481920000,,,,,
1778,2020,Kab. Bekasi,990963,4545305000,,,,,
1779,2020,Kab. Bogor,990938,4543678000,,,,,
1780,2020,Kab. Ciamis,991045,4778718000,,,,,
1781,2020,Kab. Cianjur,990959,4882861000,,,,,
1782,2020,Kab. Cirebon,991052,5285942000,,,,,
1783,2020,Kab. Garut,991024,28727407000,,,,,
1784,2020,Kab. Indramayu,991070,4540637000,,,,,
1785,2020,Kab. Karawang,990970,95318942000,,,,,
1786,2020,Kab. Kuningan,991066,6255095000,,,,,
1787,2020,Kab. Majalengka,991087,10927739000,,,,,
1788,2020,Kab. Purwakarta,990984,4540443000,,,,,
1789,2020,Kab. Subang,990991,4663782000,,,,,
1790,2020,Kab. Sukabumi,990942,4540443000,,,,,
1791,2020,Kab. Sumedang,991010,21622585000,,,,,
1792,2020,Kab. Tasikmalaya,991031,4736680000,,,,,
1793,2020,Kota Bandung,991091,4640857000,,,,,
1794,2020,Kota Bekasi,993330,4542200000,,,,,
1795,2020,Kota Bogor,991109,4550222000,,,,,
1796,2020,Kota Cirebon,991120,4540443000,,,,,
1797,2020,Kota Depok,980032,4540794000,,,,,
1798,2020,Kota Sukabumi,991113,4540886000,,,,,
1799,2020,Kota Tasikmalaya,994740,4562646000,,,,,
1800,2020,Kota Cimahi,994754,4574375000,,,,,
1801,2020,Kota Banjar,998126,4541840000,,,,,
1802,2020,Kab. Bandung Barat,963302,5324639000,,,,,
1803,2020,Kab. Pangandaran,999002,4702477000,,,,,
1804,2020,Provinsi Jawa Tengah,991141,213874918000,,,,,
1805,2020,Kab. Banjarnegara,991329,6690700000,,,,,
1806,2020,Kab. Banyumas,991290,6382372000,,,,,
1807,2020,Kab. Batang,991202,7437574000,,,,,
1808,2020,Kab. Blora,991286,7492332000,,,,,
1809,2020,Kab. Boyolali,991396,18514815000,,,,,
1810,2020,Kab. Brebes,991223,6933711000,,,,,
1811,2020,Kab. Cilacap,991308,6489472000,,,,,
1812,2020,Kab. Demak,991176,18179549000,,,,,
1813,2020,Kab. Grobogan,991180,10549509000,,,,,
1814,2020,Kab. Jepara,991265,7639224000,,,,,
1815,2020,Kab. Karanganyar,991422,13442441000,,,,,
1816,2020,Kab. Kebumen,991375,7055900000,,,,,
1817,2020,Kab. Kendal,991162,15387218000,,,,,
1818,2020,Kab. Klaten,991382,14587336000,,,,,
1819,2020,Kab. Kudus,991244,150624520000,,,,,
1820,2020,Kab. Magelang,991333,12020592000,,,,,
1821,2020,Kab. Pati,991230,9300273000,,,,,
1822,2020,Kab. Pekalongan,991197,6368631000,,,,,
1823,2020,Kab. Pemalang,991251,7409998000,,,,,
1824,2020,Kab. Purbalingga,991312,6976183000,,,,,
1825,2020,Kab. Purworejo,991361,7746848000,,,,,
1826,2020,Kab. Rembang,991272,29338840000,,,,,
1827,2020,Kab. Semarang,991155,8948947000,,,,,
1828,2020,Kab. Sragen,991401,6793466000,,,,,
1829,2020,Kab. Sukoharjo,991418,6805092000,,,,,
1830,2020,Kab. Tegal,991219,7276449000,,,,,
1831,2020,Kab. Temanggung,991340,30131917000,,,,,
1832,2020,Kab. Wonogiri,991439,8465582000,,,,,
1833,2020,Kab. Wonosobo,991354,12484764000,,,,,
1834,2020,Kota Magelang,991485,6364985000,,,,,
1835,2020,Kota Pekalongan,991464,6883683000,,,,,
1836,2020,Kota Salatiga,991450,6510487000,,,,,
1837,2020,Kota Semarang,991443,8664152000,,,,,
1838,2020,Kota Surakarta,991492,6853481000,,,,,
1839,2020,Kota Tegal,991471,6290438000,,,,,
1840,2020,Provinsi DI Yogyakarta,991507,3734631000,,,,,
1841,2020,Kab. Bantul,991511,3795969000,,,,,
1842,2020,Kab. Gunung Kidul,991532,1423978000,,,,,
1843,2020,Kab. Kulon Progo,991549,933657000,,,,,
1844,2020,Kab. Sleman,991528,1615514000,,,,,
1845,2020,Kota Yogyakarta,991553,945017000,,,,,
1846,2020,Provinsi Jawa Timur,991560,526644880000,,,,,
1847,2020,Kab. Bangkalan,991642,17164134000,,,,,
1848,2020,Kab. Banyuwangi,991670,18379447000,,,,,
1849,2020,Kab. Blitar,991773,19120003000,,,,,
1850,2020,Kab. Bojonegoro,991837,49086295000,,,,,
1851,2020,Kab. Bondowoso,991659,33129521000,,,,,
1852,2020,Kab. Gresik,991574,16928098000,,,,,
1853,2020,Kab. Jember,991684,50412300000,,,,,
1854,2020,Kab. Jombang,991600,41252270000,,,,,
1855,2020,Kab. Kediri,991731,37728985000,,,,,
1856,2020,Kab. Lamongan,991858,38645401000,,,,,
1857,2020,Kab. Lumajang,991727,22978660000,,,,,
1858,2020,Kab. Madiun,991780,19122155000,,,,,
1859,2020,Kab. Magetan,991802,16946871000,,,,,
1860,2020,Kab. Malang,991691,75091700000,,,,,
1861,2020,Kab. Mojokerto,991581,18556498000,,,,,
1862,2020,Kab. Nganjuk,991752,19635056000,,,,,
1863,2020,Kab. Ngawi,991794,20965972000,,,,,
1864,2020,Kab. Pacitan,991820,17281663000,,,,,
1865,2020,Kab. Pamekasan,991621,53596057000,,,,,
1866,2020,Kab. Pasuruan,991706,182360873000,,,,,
1867,2020,Kab. Ponorogo,991816,19334770000,,,,,
1868,2020,Kab. Probolinggo,991710,60096808000,,,,,
1869,2020,Kab. Sampang,991617,24653116000,,,,,
1870,2020,Kab. Sidoarjo,991595,17486083000,,,,,
1871,2020,Kab. Situbondo,991663,28855711000,,,,,
1872,2020,Kab. Sumenep,991638,39043676000,,,,,
1873,2020,Kab. Trenggalek,991769,16954676000,,,,,
1874,2020,Kab. Tuban,991841,23373878000,,,,,
1875,2020,Kab. Tulungagung,991748,22446968000,,,,,
1876,2020,Kota Blitar,991912,17358662000,,,,,
1877,2020,Kota Kediri,991926,59236945000,,,,,
1878,2020,Kota Madiun,991930,16345513000,,,,,
1879,2020,Kota Malang,991883,29717519000,,,,,
1880,2020,Kota Mojokerto,991879,17342140000,,,,,
1881,2020,Kota Pasuruan,991890,15916671000,,,,,
1882,2020,Kota Probolinggo,991905,15883633000,,,,,
1883,2020,Kota Surabaya,991862,20876495000,,,,,
1884,2020,Kota Batu,994761,15532840000,,,,,
1885,2020,Provinsi Kalimantan Barat,991947,35367000,,,,,
1886,2020,Kab. Bengkayang,980227,49684000,,,,,
1887,2020,Kab. Landak,980231,2526000,,,,,
1888,2020,Kab. Kapuas Hulu,991993,2526000,,,,,
1889,2020,Kab. Ketapang,992008,2526000,,,,,
1890,2020,Kab. Mempawah,991989,2526000,,,,,
1891,2020,Kab. Sambas,991951,2526000,,,,,
1892,2020,Kab. Sanggau,991968,2526000,,,,,
1893,2020,Kab. Sintang,991972,2526000,,,,,
1894,2020,Kota Pontianak,992012,2526000,,,,,
1895,2020,Kota Singkawang,994775,2526000,,,,,
1896,2020,Kab. Sekadau,987507,2526000,,,,,
1897,2020,Kab. Melawi,987492,2526000,,,,,
1898,2020,Kab. Kayong Utara,963358,2526000,,,,,
1899,2020,Kab. Kubu Raya,975616,2526000,,,,,
1900,2020,Provinsi Kalimantan Tengah,992029,-,,,,,
1901,2020,Kab. Barito Selatan,992054,-,,,,,
1902,2020,Kab. Barito Utara,992040,-,,,,,
1903,2020,Kab. Kapuas,992033,-,,,,,
1904,2020,Kab. Kotawaringin Barat,992075,-,,,,,
1905,2020,Kab. Kotawaringin Timur,992061,-,,,,,
1906,2020,Kota Palangkaraya,992082,-,,,,,
1907,2020,Kab. Katingan,997472,-,,,,,
1908,2020,Kab. Seruyan,997489,-,,,,,
1909,2020,Kab. Sukamara,997493,-,,,,,
1910,2020,Kab. Lamandau,997501,-,,,,,
1911,2020,Kab. Gunung Mas,997515,-,,,,,
1912,2020,Kab. Pulang Pisau,997522,-,,,,,
1913,2020,Kab. Murung Raya,997536,-,,,,,
1914,2020,Kab. Barito Timur,997540,-,,,,,
1915,2020,Provinsi Kalimantan Selatan,992164,288000,,,,,
1916,2020,Kab. Banjar,992171,55000,,,,,
1917,2020,Kab. Barito Kuala,992228,23000,,,,,
1918,2020,Kab. Hulu Sungai Selatan,992207,23000,,,,,
1919,2020,Kab. Hulu Sungai Tengah,992211,23000,,,,,
1920,2020,Kab. Hulu Sungai Utara,992253,23000,,,,,
1921,2020,Kab. Kotabaru,992249,23000,,,,,
1922,2020,Kab. Tabalong,992232,23000,,,,,
1923,2020,Kab. Tanah Laut,992185,23000,,,,,
1924,2020,Kab. Tapin,992192,23000,,,,,
1925,2020,Kota Banjarbaru,980248,184000,,,,,
1926,2020,Kota Banjarmasin,992260,216000,,,,,
1927,2020,Kab. Balangan,998236,23000,,,,,
1928,2020,Kab. Tanah Bumbu,998222,23000,,,,,
1929,2020,Provinsi Kalimantan Timur,992096,1399000,,,,,
1930,2020,Kab. Berau,992139,139000,,,,,
1931,2020,Kab. Kutai Kartanegara,992101,139000,,,,,
1932,2020,Kab. Kutai Barat,980273,139000,,,,,
1933,2020,Kab. Kutai Timur,980280,139000,,,,,
1934,2020,Kab. Paser,992118,139000,,,,,
1935,2020,Kota Balikpapan,992150,544000,,,,,
1936,2020,Kota Bontang,980294,139000,,,,,
1937,2020,Kota Samarinda,992143,1595000,,,,,
1938,2020,Kab. Penajam Paser Utara,997561,139000,,,,,
1939,2020,Kab. Mahakam Ulu,999006,139000,,,,,
1940,2020,Provinsi Sulawesi Utara,993021,-,,,,,
1941,2020,Kab. Bolaang Mongondow,993059,-,,,,,
1942,2020,Kab. Minahasa,993042,-,,,,,
1943,2020,Kab. Sangihe,993063,-,,,,,
1944,2020,Kota Bitung,993091,-,,,,,
1945,2020,Kota Manado,993070,-,,,,,
1946,2020,Kab. Kepulauan Talaud,997412,-,,,,,
1947,2020,Kab. Minahasa Selatan,998240,-,,,,,
1948,2020,Kota Tomohon,998257,-,,,,,
1949,2020,Kab. Minahasa Utara,987485,-,,,,,
1950,2020,Kab. Kep. Siau Tagulandang Biaro,963389,-,,,,,
1951,2020,Kota Kotamobagu,963395,-,,,,,
1952,2020,Kab. Bolaang Mongondow Utara,963409,-,,,,,
1953,2020,Kab. Minahasa Tenggara,963415,-,,,,,
1954,2020,Kab. Bolaang Mongondow Timur,975022,-,,,,,
1955,2020,Kab. Bolaang Mongondow Selatan,977860,-,,,,,
1956,2020,Provinsi Sulawesi Tengah,992960,260269000,,,,,
1957,2020,Kab. Banggai,993000,205998000,,,,,
1958,2020,Kab. Banggai Kepulauan,980337,23660000,,,,,
1959,2020,Kab. Buol,980316,23660000,,,,,
1960,2020,Kab. Toli-Toli,992998,23660000,,,,,
1961,2020,Kab. Donggala,992981,23660000,,,,,
1962,2020,Kab. Morowali,980320,23660000,,,,,
1963,2020,Kab. Poso,992977,23660000,,,,,
1964,2020,Kota Palu,993017,23660000,,,,,
1965,2020,Kab. Parigi Moutong,997582,141025000,,,,,
1966,2020,Kab. Tojo Una Una,987471,23660000,,,,,
1967,2020,Kab. Sigi,975172,23660000,,,,,
1968,2020,Kab. Banggai Laut,999009,23660000,,,,,
1969,2020,Kab. Morowali Utara,999013,23660000,,,,,
1970,2020,Provinsi Sulawesi Selatan,992722,4291855000,,,,,
1971,2020,Kab. Bantaeng,992846,292442000,,,,,
1972,2020,Kab. Barru,992888,209193000,,,,,
1973,2020,Kab. Bone,992778,786110000,,,,,
1974,2020,Kab. Bulukumba,992832,283242000,,,,,
1975,2020,Kab. Enrekang,992935,238475000,,,,,
1976,2020,Kab. Gowa,992740,186602000,,,,,
1977,2020,Kab. Jeneponto,992850,199153000,,,,,
1978,2020,Kab. Luwu,992811,206270000,,,,,
1979,2020,Kab. Luwu Utara,980341,186602000,,,,,
1980,2020,Kab. Maros,992799,189113000,,,,,
1981,2020,Kab. Pangkajene Kepulauan,992900,186602000,,,,,
1982,2020,Kota Palopo,997604,186602000,,,,,
1983,2020,Kab. Luwu Timur,928282,186602000,,,,,
1984,2020,Kab. Pinrang,992736,186602000,,,,,
1985,2020,Kab. Sinjai,992825,1333732000,,,,,
1986,2020,Kab. Kepulauan Selayar,992867,186602000,,,,,
1987,2020,Kab. Sidenreng Rappang,992892,186602000,,,,,
1988,2020,Kab. Soppeng,992914,3644928000,,,,,
1989,2020,Kab. Takalar,992871,186602000,,,,,
1990,2020,Kab. Tana Toraja,992782,186602000,,,,,
1991,2020,Kab. Wajo,992757,205843000,,,,,
1992,2020,Kota Pare-pare,992956,186602000,,,,,
1993,2020,Kota Makassar,992942,186602000,,,,,
1994,2020,Kab. Toraja Utara,975327,186602000,,,,,
1995,2020,Provinsi Sulawesi Tenggara,993106,1259000,,,,,
1996,2020,Kab. Buton,993127,75000,,,,,
1997,2020,Kab. Konawe,993110,75000,,,,,
1998,2020,Kab. Kolaka,993148,75000,,,,,
1999,2020,Kab. Muna,993131,75000,,,,,
2000,2020,Kota Kendari,993326,1683000,,,,,
2001,2020,Kota Bau-bau,994782,75000,,,,,
2002,2020,Kab. Konawe Selatan,998304,146000,,,,,
2003,2020,Kab. Bombana,987642,75000,,,,,
2004,2020,Kab. Wakatobi,987638,75000,,,,,
2005,2020,Kab. Kolaka Utara,987443,75000,,,,,
2006,2020,Kab. Konawe Utara,963364,75000,,,,,
2007,2020,Kab. Buton Utara,963370,75000,,,,,
2008,2020,Kab. Konawe Kepulauan,999014,75000,,,,,
2009,2020,Kab. Kolaka Timur,999012,75000,,,,,
2010,2020,Kab. Muna Barat,999915,75000,,,,,
2011,2020,Kab. Buton Tengah,999016,75000,,,,,
2012,2020,Kab. Buton Selatan,999017,75000,,,,,
2013,2020,Provinsi Bali,992274,2633778000,,,,,
2014,2020,Kab. Badung,992342,736896000,,,,,
2015,2020,Kab. Bangli,992338,380171000,,,,,
2016,2020,Kab. Buleleng,992281,1182521000,,,,,
2017,2020,Kab. Gianyar,992317,625286000,,,,,
2018,2020,Kab. Jembrana,992295,352837000,,,,,
2019,2020,Kab. Karangasem,992321,378289000,,,,,
2020,2020,Kab. Klungkung,992300,329222000,,,,,
2021,2020,Kab. Tabanan,992359,527392000,,,,,
2022,2020,Kota Denpasar,992363,1632867000,,,,,
2023,2020,Provinsi Nusa Tenggara Barat,992370,102874679000,,,,,
2024,2020,Kab. Bima,992410,12146263000,,,,,
2025,2020,Kab. Dompu,992431,5869012000,,,,,
2026,2020,Kab. Lombok Barat,992384,18329256000,,,,,
2027,2020,Kab. Lombok Tengah,992391,59776491000,,,,,
2028,2020,Kab. Lombok Timur,992406,63617258000,,,,,
2029,2020,Kab. Sumbawa,992427,10964510000,,,,,
2030,2020,Kota Mataram,992448,52767407000,,,,,
2031,2020,Kota Bima,997625,2494722000,,,,,
2032,2020,Kab. Sumbawa Barat,987450,3439967000,,,,,
2033,2020,Kab. Lombok Utara,975477,10636031000,,,,,
2034,2020,Provinsi Nusa Tenggara Timur,992452,2236021000,,,,,
2035,2020,Kab. Alor,992502,183415000,,,,,
2036,2020,Kab. Belu,992473,157276000,,,,,
2037,2020,Kab. Ende,992537,137252000,,,,,
2038,2020,Kab. Flores Timur,992520,703708000,,,,,
2039,2020,Kab. Kupang,992469,152640000,,,,,
2040,2020,Kab. Lembata,980379,128597000,,,,,
2041,2020,Kab. Manggarai,992558,762182000,,,,,
2042,2020,Kab. Ngada,992541,126462000,,,,,
2043,2020,Kab. Sikka,992516,429328000,,,,,
2044,2020,Kab. Sumba Barat,992579,111959000,,,,,
2045,2020,Kab. Sumba Timur,992562,178606000,,,,,
2046,2020,Kab. Timor Tengah Selatan,992494,135522000,,,,,
2047,2020,Kab. Timor Tengah Utara,992480,106477000,,,,,
2048,2020,Kota Kupang,993368,106477000,,,,,
2049,2020,Kab. Rote Ndao,997578,128501000,,,,,
2050,2020,Kab. Manggarai Barat,998510,215825000,,,,,
2051,2020,Kab. Nagekeo,963430,440196000,,,,,
2052,2020,Kab. Sumba Barat Daya,963446,425675000,,,,,
2053,2020,Kab. Sumba Tengah,963452,106477000,,,,,
2054,2020,Kab. Manggarai Timur,975911,173606000,,,,,
2055,2020,Kab. Sabu Raijua,978542,124750000,,,,,
2056,2020,Kab. Malaka,999007,182454000,,,,,
2057,2020,Provinsi Maluku,993152,-,,,,,
2058,2020,Kab. Kepulauan Tanimbar,980358,-,,,,,
2059,2020,Kab. Maluku Tengah,993169,-,,,,,
2060,2020,Kab. Maluku Tenggara,993173,-,,,,,
2061,2020,Kab. Buru,980362,-,,,,,
2062,2020,Kota Ambon,993202,-,,,,,
2063,2020,Kab. Seram Bagian Barat,987439,-,,,,,
2064,2020,Kab. Seram Bagian Timur,987422,-,,,,,
2065,2020,Kab. Kepulauan Aru,987621,-,,,,,
2066,2020,Kota Tual,976061,-,,,,,
2067,2020,Kab. Maluku Barat Daya,975772,-,,,,,
2068,2020,Kab. Buru Selatan,975622,-,,,,,
2069,2020,Provinsi Papua,993216,-,,,,,
2070,2020,Kab. Biak Numfor,993237,-,,,,,
2071,2020,Kab. Jayapura,993220,-,,,,,
2072,2020,Kab. Jayawijaya,993290,-,,,,,
2073,2020,Kab. Merauke,993283,-,,,,,
2074,2020,Kab. Mimika,993401,-,,,,,
2075,2020,Kab. Nabire,993305,-,,,,,
2076,2020,Kab. Paniai,993393,-,,,,,
2077,2020,Kab. Puncak Jaya,993389,-,,,,,
2078,2020,Kab. Kepulauan Yapen,993258,-,,,,,
2079,2020,Kota Jayapura,993312,-,,,,,
2080,2020,Kab. Sarmi,998392,-,,,,,
2081,2020,Kab. Keerom,998400,-,,,,,
2082,2020,Kab. Yahukimo,998477,-,,,,,
2083,2020,Kab. Pegunungan Bintang,998421,-,,,,,
2084,2020,Kab. Tolikara,998414,-,,,,,
2085,2020,Kab. Boven Digoel,998388,-,,,,,
2086,2020,Kab. Mappi,998367,-,,,,,
2087,2020,Kab. Asmat,998371,-,,,,,
2088,2020,Kab. Waropen,998460,-,,,,,
2089,2020,Kab. Supiori,987511,-,,,,,
2090,2020,Kab. Mamberamo Raya,963461,-,,,,,
2091,2020,Kab. Mamberamo Tengah,976219,-,,,,,
2092,2020,Kab. Yalimo,976369,-,,,,,
2093,2020,Kab. Lanny Jaya,976514,-,,,,,
2094,2020,Kab. Nduga,976664,-,,,,,
2095,2020,Kab. Dogiyai,976962,-,,,,,
2096,2020,Kab. Puncak,976812,-,,,,,
2097,2020,Kab. Intan Jaya,978567,-,,,,,
2098,2020,Kab. Deiyai,978573,-,,,,,
2099,2020,Provinsi Maluku Utara,980011,-,,,,,
2100,2020,Kab. Halmahera Tengah,993194,-,,,,,
2101,2020,Kota Ternate,980028,-,,,,,
2102,2020,Kab. Halmahera Barat,993180,-,,,,,
2103,2020,Kab. Halmahera Timur,998346,-,,,,,
2104,2020,Kab. Halmahera Selatan,998325,-,,,,,
2105,2020,Kab. Halmahera Utara,998311,-,,,,,
2106,2020,Kab. Kepulauan Sula,998332,-,,,,,
2107,2020,Kota Tidore Kepulauan,998350,-,,,,,
2108,2020,Kab. Pulau Morotai,978551,-,,,,,
2109,2020,Kab. Pulau Taliabu,999010,-,,,,,
2110,2020,Provinsi Banten,993809,58052000,,,,,
2111,2020,Kab. Lebak,990917,7257000,,,,,
2112,2020,Kab. Pandeglang,990900,11969000,,,,,
2113,2020,Kab. Serang,990895,7580000,,,,,
2114,2020,Kab. Tangerang,990921,8066000,,,,,
2115,2020,Kota Cilegon,980049,7257000,,,,,
2116,2020,Kota Tangerang,991134,20864000,,,,,
2117,2020,Kota Serang,975461,7257000,,,,,
2118,2020,Kota Tangerang Selatan,978454,65209000,,,,,
2119,2020,Provinsi Bangka Belitung,993813,71000,,,,,
2120,2020,Kab. Bangka,990629,11000,,,,,
2121,2020,Kab. Belitung,990612,11000,,,,,
2122,2020,Kota Pangkal Pinang,990701,11000,,,,,
2123,2020,Kab. Bangka Selatan,998189,11000,,,,,
2124,2020,Kab. Bangka Tengah,998172,95000,,,,,
2125,2020,Kab. Bangka Barat,998168,11000,,,,,
2126,2020,Kab. Belitung Timur,998193,11000,,,,,
2127,2020,Provinsi Gorontalo,993820,359000,,,,,
2128,2020,Kab. Boalemo,980302,72000,,,,,
2129,2020,Kab. Gorontalo,993038,379000,,,,,
2130,2020,Kota Gorontalo,993084,170000,,,,,
2131,2020,Kab. Pohuwato,998261,72000,,,,,
2132,2020,Kab. Bone Bolango,998278,72000,,,,,
2133,2020,Kab. Gorontalo Utara,963421,72000,,,,,
2134,2020,Provinsi Kepulauan Riau,998840,130292000,,,,,
2135,2020,Kab. Natuna,980121,21716000,,,,,
2136,2020,Kab. Kepulauan Anambas,977412,21716000,,,,,
2137,2020,Kab. Karimun,980117,21716000,,,,,
2138,2020,Kota Batam,990523,173720000,,,,,
2139,2020,Kota Tanjung Pinang,994708,21716000,,,,,
2140,2020,Kab. Lingga,987464,21716000,,,,,
2141,2020,Kab. Bintan,990480,21716000,,,,,
2142,2020,Provinsi Papua Barat,998854,-,,,,,
2143,2020,Kab. Fak Fak,993279,-,,,,,
